group1,group2,label1,label2,n,n_at_least_1_event,median_los,p10,p25,p75,p90
diabetes,imd_quintile,FALSE,4,867,258,5,1,3,7,9
diabetes,imd_quintile,FALSE,5 (least deprived),844,290,5,1,3,7,8
diabetes,imd_quintile,FALSE,(Missing),235,69,6,2,3,8,9
diabetes,imd_quintile,TRUE,1 (most deprived),40,12,6.5,3.1,4,7.25,8
diabetes,imd_quintile,TRUE,4,36,11,5,2,3.5,6.5,9
diabetes,imd_quintile,TRUE,3,47,12,7,4.1,5.75,8.25,9
diabetes,imd_quintile,TRUE,5 (least deprived),34,8,7,3.7,4.75,8.25,9
diabetes,imd_quintile,TRUE,2,46,14,5,1.5999999999999996,4,7,8
diabetes,imd_quintile,TRUE,(Missing),5,0,NA,NA,NA,NA,NA
diabetes,carehome_status,FALSE,FALSE,4010,1250,5,1,3,7,9
diabetes,carehome_status,FALSE,TRUE,714,218,5,1,3,7,8
diabetes,carehome_status,TRUE,FALSE,191,50,6,2,4,8,9
diabetes,carehome_status,TRUE,TRUE,17,7,4,3,3.5,7,7.800000000000001
diabetes,primis_atrisk,FALSE,TRUE,1791,578,5,1,3,7,9
diabetes,primis_atrisk,FALSE,FALSE,2933,890,5,1,3,7,9
diabetes,primis_atrisk,TRUE,TRUE,208,57,6,2.6000000000000005,4,8,9
diabetes,crd,FALSE,TRUE,196,72,5,2,3,7,8
diabetes,crd,FALSE,FALSE,4528,1396,5,1,3,7,9
diabetes,crd,TRUE,FALSE,206,57,6,2.6000000000000005,4,8,9
diabetes,crd,TRUE,TRUE,2,0,NA,NA,NA,NA,NA
diabetes,chd,FALSE,FALSE,4530,1400,5,1,3,7,9
diabetes,chd,FALSE,TRUE,194,68,5.5,1,3,7,9
diabetes,chd,TRUE,FALSE,208,57,6,2.6000000000000005,4,8,9
diabetes,ckd,FALSE,FALSE,4522,1404,5,1,3,7,9
diabetes,ckd,FALSE,TRUE,202,64,5.5,2,3,7,8.700000000000003
diabetes,ckd,TRUE,TRUE,6,4,4.5,3.3,3.75,6,7.800000000000001
diabetes,ckd,TRUE,FALSE,202,53,6,2.2,4,8,9
diabetes,cld,FALSE,FALSE,4530,1408,5,1,3,7,9
diabetes,cld,FALSE,TRUE,194,60,5,1,3,7,8
diabetes,cld,TRUE,FALSE,206,57,6,2.6000000000000005,4,8,9
diabetes,cld,TRUE,TRUE,2,0,NA,NA,NA,NA,NA
diabetes,cns_learndis,FALSE,FALSE,4352,1366,5,1,3,7,9
diabetes,cns_learndis,FALSE,TRUE,372,102,5,1,3,7,8
diabetes,cns_learndis,TRUE,FALSE,202,55,6,2.4000000000000004,4,8,9
diabetes,cns_learndis,TRUE,TRUE,6,2,4,4,4,4,4
diabetes,immunosuppressed,FALSE,FALSE,4507,1390,5,1,3,7,9
diabetes,immunosuppressed,FALSE,TRUE,217,78,5,1,3,7,9
diabetes,immunosuppressed,TRUE,FALSE,203,56,6,2.5,4,8,9
diabetes,immunosuppressed,TRUE,TRUE,5,1,9,9,9,9,9
diabetes,asplenia,FALSE,FALSE,4544,1412,5,1,3,7,9
diabetes,asplenia,FALSE,TRUE,180,56,4.5,1,3,7.25,9
diabetes,asplenia,TRUE,FALSE,203,55,6,2.4000000000000004,4,8,9
diabetes,asplenia,TRUE,TRUE,5,2,7,5.4,6,8,8.6
diabetes,severe_obesity,FALSE,FALSE,4510,1405,5,1,3,7,9
diabetes,severe_obesity,FALSE,TRUE,214,63,5,1,3,6,8
diabetes,severe_obesity,TRUE,FALSE,204,56,6,2.5,4,8,9
diabetes,severe_obesity,TRUE,TRUE,4,1,9,9,9,9,9
diabetes,smi,FALSE,FALSE,4537,1397,5,1,3,7,9
diabetes,smi,FALSE,TRUE,187,71,6,1,3,7.5,8
diabetes,smi,TRUE,FALSE,201,53,6,3,4,8,9
diabetes,smi,TRUE,TRUE,7,4,6.5,1.9000000000000001,3.25,9,9
diabetes,ckd_rrt,FALSE,Stage 3,295,84,5,2,3,7,8
diabetes,ckd_rrt,FALSE,No CKD or RRT,4199,1311,5,1,3,7,9
diabetes,ckd_rrt,FALSE,Stage 4,103,40,4,2,3,7,8
diabetes,ckd_rrt,FALSE,RRT (transplant),38,5,2,1.4,2,6,7.199999999999999
diabetes,ckd_rrt,FALSE,RRT (dialysis),38,10,5,1,2.25,8.5,9
diabetes,ckd_rrt,FALSE,Stage 5,51,18,3.5,1,1.25,5.75,6.300000000000001
diabetes,ckd_rrt,TRUE,No CKD or RRT,190,53,6,3,4,8,9
diabetes,ckd_rrt,TRUE,Stage 4,3,0,NA,NA,NA,NA,NA
diabetes,ckd_rrt,TRUE,Stage 3,13,4,3,1,1,5.5,6.4
diabetes,ckd_rrt,TRUE,RRT (transplant),1,0,NA,NA,NA,NA,NA
diabetes,ckd_rrt,TRUE,RRT (dialysis),1,0,NA,NA,NA,NA,NA
diabetes,copd,FALSE,FALSE,4615,1436,5,1,3,7,9
diabetes,copd,FALSE,TRUE,109,32,5,2.0999999999999996,3,8,8.900000000000002
diabetes,copd,TRUE,FALSE,203,54,6,3,4,8,9
diabetes,copd,TRUE,TRUE,5,3,6,1.9999999999999998,3.5,6.5,6.8
diabetes,learndis_cat,FALSE,(Missing),3800,1189,5,1,3,7,9
diabetes,learndis_cat,FALSE,Learning disability register,229,75,4,1,3,6,8
diabetes,learndis_cat,FALSE,Other learning disability,472,135,6,2,3,7,9
diabetes,learndis_cat,FALSE,Down's syndrome,223,69,5,1,2,7,8
diabetes,learndis_cat,TRUE,(Missing),170,45,6,2,4,8,9
diabetes,learndis_cat,TRUE,Down's syndrome,9,4,6,5.300000000000001,5.75,6.25,6.7
diabetes,learndis_cat,TRUE,Learning disability register,14,5,9,4,4,9,9
diabetes,learndis_cat,TRUE,Other learning disability,15,3,6,3.6,4.5,7,7.6
diabetes,sickle_cell_asplenia,FALSE,FALSE,4450,1385,5,1,3,7,9
diabetes,sickle_cell_asplenia,FALSE,TRUE,274,83,5,1.200000000000001,3,7.5,9
diabetes,sickle_cell_asplenia,TRUE,FALSE,201,55,6,2.4000000000000004,4,8,9
diabetes,sickle_cell_asplenia,TRUE,TRUE,7,2,7,5.4,6,8,8.6
diabetes,cirrhosis,FALSE,FALSE,4628,1438,5,1,3,7,9
diabetes,cirrhosis,FALSE,TRUE,96,30,5,1,3,7,8.100000000000001
diabetes,cirrhosis,TRUE,FALSE,203,55,6,2.4000000000000004,4,8,9
diabetes,cirrhosis,TRUE,TRUE,5,2,8,7.199999999999999,7.5,8.5,8.8
diabetes,cochlear_implant,FALSE,FALSE,4627,1432,5,1,3,7,9
diabetes,cochlear_implant,FALSE,TRUE,97,36,4,1,3,7,8
diabetes,cochlear_implant,TRUE,FALSE,201,55,6,3,4,8,9
diabetes,cochlear_implant,TRUE,TRUE,7,2,3.5,1.5000000000000004,2.25,4.75,5.5
diabetes,cystic_fibrosis,FALSE,FALSE,4616,1435,5,1,3,7,9
diabetes,cystic_fibrosis,FALSE,TRUE,108,33,4,1.2000000000000002,3,6,8
diabetes,cystic_fibrosis,TRUE,FALSE,200,56,6,2.5,4,8,9
diabetes,cystic_fibrosis,TRUE,TRUE,8,1,7,7,7,7,7
diabetes,csfl,FALSE,FALSE,4641,1442,5,1,3,7,9
diabetes,csfl,FALSE,TRUE,83,26,4.5,3,3.25,8,8.5
diabetes,csfl,TRUE,FALSE,205,56,6,2.5,4,8,9
diabetes,csfl,TRUE,TRUE,3,1,7,7,7,7,7
diabetes,homeless,FALSE,FALSE,4625,1439,5,1,3,7,9
diabetes,homeless,FALSE,TRUE,99,29,3,1,2,4,7.199999999999999
diabetes,homeless,TRUE,FALSE,204,56,6,2.5,4,8,9
diabetes,homeless,TRUE,TRUE,4,1,9,9,9,9,9
immunosuppressed,all,FALSE,All,4710,1446,5,1,3,7,9
immunosuppressed,all,TRUE,All,222,79,5,1,3,7,9
immunosuppressed,ageband4,FALSE,50-64,729,232,5,1,3,7,9
immunosuppressed,ageband4,FALSE,65-74,2134,649,5,1,3,7,8
immunosuppressed,ageband4,FALSE,75-104,1382,429,5,1,3,7,9
immunosuppressed,ageband4,FALSE,12-49,465,136,5,1,3,7,9
immunosuppressed,ageband4,TRUE,50-64,93,31,4,1,2.5,6.5,8
immunosuppressed,ageband4,TRUE,75-104,29,10,7,1.9,4,8,9
immunosuppressed,ageband4,TRUE,12-49,53,18,5.5,3,4,6,8.3
immunosuppressed,ageband4,TRUE,65-74,47,20,5,1.9000000000000004,3.75,7,9
immunosuppressed,ageband13,FALSE,55-59,245,84,4.5,1,3,7,9
immunosuppressed,ageband13,FALSE,60-64,261,82,4,1.0999999999999996,3,6,8
immunosuppressed,ageband13,FALSE,70-74,934,291,5,1,3,7,9
immunosuppressed,ageband13,FALSE,50-54,223,66,6,1,3,7,9
immunosuppressed,ageband13,FALSE,80-84,387,120,5,1,3,7,8
immunosuppressed,ageband13,FALSE,75-79,631,186,5,1.5,3,8,9
immunosuppressed,ageband13,FALSE,65-69,1200,358,5,1,3,7,8
immunosuppressed,ageband13,FALSE,30-39,122,38,5.5,2,3,8,9
immunosuppressed,ageband13,FALSE,85-89,202,72,5,1,3,7,9
immunosuppressed,ageband13,FALSE,90-104,162,51,4,2,3,6,8
immunosuppressed,ageband13,FALSE,40-49,317,89,4,1,3,7,8
immunosuppressed,ageband13,FALSE,18-29,25,8,4.5,1,1.75,6.25,7.6
immunosuppressed,ageband13,FALSE,12-17,1,1,7,7,7,7,7
immunosuppressed,ageband13,TRUE,60-64,42,15,3,1,2,5.5,8.6
immunosuppressed,ageband13,TRUE,75-79,18,7,6,1.6,3,8,8.4
immunosuppressed,ageband13,TRUE,40-49,38,12,5,3.1,4,6,6.9
immunosuppressed,ageband13,TRUE,55-59,29,11,5,3,3.5,7,8
immunosuppressed,ageband13,TRUE,50-54,22,5,3,1.4,2,6,7.199999999999999
immunosuppressed,ageband13,TRUE,30-39,13,5,5,3.8,5,8,8.6
immunosuppressed,ageband13,TRUE,80-84,5,0,NA,NA,NA,NA,NA
immunosuppressed,ageband13,TRUE,65-69,31,14,5,1.2999999999999998,3.25,8.5,9
immunosuppressed,ageband13,TRUE,85-89,5,3,8,4.8,6,8.5,8.8
immunosuppressed,ageband13,TRUE,70-74,16,6,4.5,3,4,5,6
immunosuppressed,ageband13,TRUE,18-29,2,1,6,6,6,6,6
immunosuppressed,ageband13,TRUE,90-104,1,0,NA,NA,NA,NA,NA
immunosuppressed,sex,FALSE,Female,2453,748,5,1,3,7,9
immunosuppressed,sex,FALSE,Male,2257,698,5,1,3,7,9
immunosuppressed,sex,TRUE,Female,118,43,5,3,4,7,8
immunosuppressed,sex,TRUE,Male,104,36,4,1,2,7.25,9
immunosuppressed,ethnicity5,FALSE,White,2561,767,5,1,3,7,9
immunosuppressed,ethnicity5,FALSE,(Missing),451,148,5,1,3,7,8
immunosuppressed,ethnicity5,FALSE,Mixed,424,144,5,1,3,7,8.700000000000017
immunosuppressed,ethnicity5,FALSE,Chinese or Other Ethnic Groups,435,132,5,1,3,7,8
immunosuppressed,ethnicity5,FALSE,Asian or Asian British,407,116,5,1,3,7,8
immunosuppressed,ethnicity5,FALSE,Black or Black British,432,139,5,1,2.5,7,8
immunosuppressed,ethnicity5,TRUE,White,130,49,5,1,3,7,9
immunosuppressed,ethnicity5,TRUE,Mixed,17,6,4.5,2.5,3.25,5.75,7.5
immunosuppressed,ethnicity5,TRUE,Chinese or Other Ethnic Groups,21,6,5,4.5,5,6.5,8
immunosuppressed,ethnicity5,TRUE,(Missing),24,5,5,2.4,3,8,8
immunosuppressed,ethnicity5,TRUE,Black or Black British,13,7,3,2.6,3,6.5,8.4
immunosuppressed,ethnicity5,TRUE,Asian or Asian British,17,6,3.5,2,3,6.25,8
immunosuppressed,region,FALSE,North East and Yorkshire,2370,701,5,1,3,7,9
immunosuppressed,region,FALSE,North West,946,298,5,2,3,7,9
immunosuppressed,region,FALSE,South East,228,72,5,1,3,7.25,8.900000000000006
immunosuppressed,region,FALSE,Midlands,493,168,5,1,2,7,8
immunosuppressed,region,FALSE,London,228,76,5,1,3,7,8.5
immunosuppressed,region,FALSE,East of England,217,67,5,1,2,7,8.399999999999999
immunosuppressed,region,FALSE,South West,228,64,5,1,3,6,8
immunosuppressed,region,TRUE,North West,43,16,5.5,2,4,8.25,9
immunosuppressed,region,TRUE,North East and Yorkshire,125,43,5,1,3.5,7,8
immunosuppressed,region,TRUE,South East,13,4,4,1.6,2.5,5.25,5.7
immunosuppressed,region,TRUE,East of England,11,3,8,3.1999999999999997,5,8.5,8.8
immunosuppressed,region,TRUE,Midlands,11,7,3,2.6,3,4,6.600000000000001
immunosuppressed,region,TRUE,London,10,3,4,2.4,3,6.5,7.999999999999999
immunosuppressed,region,TRUE,South West,9,3,4,3.2,3.5,5.5,6.3999999999999995
immunosuppressed,imd_quintile,FALSE,2,975,318,5,1.7000000000000028,3,7,9
immunosuppressed,imd_quintile,FALSE,1 (most deprived),876,248,5,1.7000000000000028,3,7,9
immunosuppressed,imd_quintile,FALSE,3,932,276,5,1,2,7,8
immunosuppressed,imd_quintile,FALSE,4,859,254,5,1.3000000000000007,3,7,9
immunosuppressed,imd_quintile,FALSE,5 (least deprived),842,284,5,1,3,7,8
immunosuppressed,imd_quintile,FALSE,(Missing),226,66,6,2,3,7.75,9
immunosuppressed,imd_quintile,TRUE,2,41,18,5,3,4,7,7.300000000000001
immunosuppressed,imd_quintile,TRUE,4,44,15,4,1,2,6,7.199999999999999
immunosuppressed,imd_quintile,TRUE,1 (most deprived),41,16,5.5,1.5,3,8,8.5
immunosuppressed,imd_quintile,TRUE,5 (least deprived),36,14,3.5,1,1.25,8,9
immunosuppressed,imd_quintile,TRUE,3,46,13,5,2.2,4,7,8.8
immunosuppressed,imd_quintile,TRUE,(Missing),14,3,8,4.8,6,8.5,8.8
immunosuppressed,carehome_status,FALSE,FALSE,3993,1229,5,1,3,7,9
immunosuppressed,carehome_status,FALSE,TRUE,717,217,5,1,3,7,8
immunosuppressed,carehome_status,TRUE,FALSE,208,71,5,1,3,7,8
immunosuppressed,carehome_status,TRUE,TRUE,14,8,7,3.1000000000000005,4.75,9,9
immunosuppressed,primis_atrisk,FALSE,TRUE,1777,556,5,1,3,7,9
immunosuppressed,primis_atrisk,FALSE,FALSE,2933,890,5,1,3,7,9
immunosuppressed,primis_atrisk,TRUE,TRUE,222,79,5,1,3,7,9
immunosuppressed,crd,FALSE,TRUE,194,70,5,1.9000000000000004,3,7,8
immunosuppressed,crd,FALSE,FALSE,4516,1376,5,1,3,7,9
immunosuppressed,crd,TRUE,FALSE,218,77,5,1,3,7,9
immunosuppressed,crd,TRUE,TRUE,4,2,4,3.2,3.5,4.5,4.800000000000001
immunosuppressed,chd,FALSE,FALSE,4516,1378,5,1,3,7,9
immunosuppressed,chd,FALSE,TRUE,194,68,5.5,1,3,7,9
immunosuppressed,chd,TRUE,FALSE,222,79,5,1,3,7,9
immunosuppressed,ckd,FALSE,FALSE,4509,1380,5,1,3,7,9
immunosuppressed,ckd,FALSE,TRUE,201,66,5,2,3,7,8.5
immunosuppressed,ckd,TRUE,FALSE,215,77,5,1,3,7,9
immunosuppressed,ckd,TRUE,TRUE,7,2,8,7.199999999999999,7.5,8.5,8.8
immunosuppressed,cld,FALSE,FALSE,4516,1387,5,1,3,7,9
immunosuppressed,cld,FALSE,TRUE,194,59,5,1,3,7,8
immunosuppressed,cld,TRUE,FALSE,220,78,5,1,3,7,9
immunosuppressed,cld,TRUE,TRUE,2,1,4,4,4,4,4
immunosuppressed,cns_learndis,FALSE,FALSE,4338,1344,5,1,3,7,9
immunosuppressed,cns_learndis,FALSE,TRUE,372,102,5,1,3,7,8
immunosuppressed,cns_learndis,TRUE,FALSE,216,77,5,2,3,7,9
immunosuppressed,cns_learndis,TRUE,TRUE,6,2,1,1,1,1,1
immunosuppressed,diabetes,FALSE,FALSE,4507,1390,5,1,3,7,9
immunosuppressed,diabetes,FALSE,TRUE,203,56,6,2.5,4,8,9
immunosuppressed,diabetes,TRUE,FALSE,217,78,5,1,3,7,9
immunosuppressed,diabetes,TRUE,TRUE,5,1,9,9,9,9,9
immunosuppressed,asplenia,FALSE,FALSE,4528,1390,5,1,3,7,9
immunosuppressed,asplenia,FALSE,TRUE,182,56,5,1,3,7.25,9
immunosuppressed,asplenia,TRUE,FALSE,219,77,5,1,3,7,9
immunosuppressed,asplenia,TRUE,TRUE,3,2,6,3.6000000000000005,4.5,7.5,8.4
immunosuppressed,severe_obesity,FALSE,FALSE,4495,1383,5,1,3,7,9
immunosuppressed,severe_obesity,FALSE,TRUE,215,63,5,1,3,6.5,8
immunosuppressed,severe_obesity,TRUE,FALSE,219,78,5,1,3,7,9
immunosuppressed,severe_obesity,TRUE,TRUE,3,1,5,5,5,5,5
immunosuppressed,smi,FALSE,FALSE,4521,1373,5,1,3,7,9
immunosuppressed,smi,FALSE,TRUE,189,73,6,1.1999999999999993,3,8,8
immunosuppressed,smi,TRUE,FALSE,217,77,5,1.6000000000000014,3,7,9
immunosuppressed,smi,TRUE,TRUE,5,2,5,1.8000000000000007,3,7,8.2
immunosuppressed,ckd_rrt,FALSE,Stage 3,288,81,5,1,3,7,8
immunosuppressed,ckd_rrt,FALSE,No CKD or RRT,4200,1296,5,1,3,7,9
immunosuppressed,ckd_rrt,FALSE,Stage 4,101,39,4,2,3,7,8
immunosuppressed,ckd_rrt,FALSE,RRT (transplant),37,4,2,1.3,1.75,3.5,6.200000000000001
immunosuppressed,ckd_rrt,FALSE,Stage 5,48,16,2.5,1,1,6,6.5
immunosuppressed,ckd_rrt,FALSE,RRT (dialysis),36,10,5,1,2.25,8.5,9
immunosuppressed,ckd_rrt,TRUE,No CKD or RRT,189,68,5,1,3,7,9
immunosuppressed,ckd_rrt,TRUE,Stage 3,20,7,3,2.2,3,5,7.4
immunosuppressed,ckd_rrt,TRUE,RRT (dialysis),3,0,NA,NA,NA,NA,NA
immunosuppressed,ckd_rrt,TRUE,Stage 5,3,2,4,4,4,4,4
immunosuppressed,ckd_rrt,TRUE,RRT (transplant),2,1,6,6,6,6,6
immunosuppressed,ckd_rrt,TRUE,Stage 4,5,1,8,8,8,8,8
immunosuppressed,copd,FALSE,FALSE,4599,1413,5,1,3,7,9
immunosuppressed,copd,FALSE,TRUE,111,33,5,2,3,7,8
immunosuppressed,copd,TRUE,FALSE,219,77,5,1,3,7,9
immunosuppressed,copd,TRUE,TRUE,3,2,8.5,8.1,8.25,8.75,8.9
immunosuppressed,learndis_cat,FALSE,(Missing),3798,1166,5,1,3,7,9
immunosuppressed,learndis_cat,FALSE,Learning disability register,230,77,4,1,3,7,9
immunosuppressed,learndis_cat,FALSE,Other learning disability,461,132,6,2,3,7,9
immunosuppressed,learndis_cat,FALSE,Down's syndrome,221,71,5,1,2,7,8
immunosuppressed,learndis_cat,TRUE,(Missing),172,68,5,1,3,7,9
immunosuppressed,learndis_cat,TRUE,Learning disability register,13,3,5,2.5999999999999996,3.5,6.5,7.3999999999999995
immunosuppressed,learndis_cat,TRUE,Down's syndrome,11,2,5.5,3.5000000000000004,4.25,6.75,7.5
immunosuppressed,learndis_cat,TRUE,Other learning disability,26,6,6.5,3.5,6,8.5,9
immunosuppressed,sickle_cell_asplenia,FALSE,FALSE,4437,1364,5,1,3,7,9
immunosuppressed,sickle_cell_asplenia,FALSE,TRUE,273,82,5,1.0999999999999996,3,7,9
immunosuppressed,sickle_cell_asplenia,TRUE,FALSE,214,76,5,1,3,7,8.5
immunosuppressed,sickle_cell_asplenia,TRUE,TRUE,8,3,9,4.2,6,9,9
immunosuppressed,cirrhosis,FALSE,FALSE,4611,1415,5,1,3,7,9
immunosuppressed,cirrhosis,FALSE,TRUE,99,31,5,1,3,7.5,9
immunosuppressed,cirrhosis,TRUE,FALSE,220,78,5,1,3,7,9
immunosuppressed,cirrhosis,TRUE,TRUE,2,1,3,3,3,3,3
immunosuppressed,cochlear_implant,FALSE,FALSE,4610,1408,5,1,3,7,9
immunosuppressed,cochlear_implant,FALSE,TRUE,100,38,4,1,3,7,8
immunosuppressed,cochlear_implant,TRUE,FALSE,218,79,5,1,3,7,9
immunosuppressed,cochlear_implant,TRUE,TRUE,4,0,NA,NA,NA,NA,NA
immunosuppressed,cystic_fibrosis,FALSE,FALSE,4599,1415,5,1,3,7,9
immunosuppressed,cystic_fibrosis,FALSE,TRUE,111,31,5,1,3,6.5,8
immunosuppressed,cystic_fibrosis,TRUE,FALSE,217,76,5,1,3,7,9
immunosuppressed,cystic_fibrosis,TRUE,TRUE,5,3,3,3,3,3.5,3.8
immunosuppressed,csfl,FALSE,FALSE,4628,1421,5,1,3,7,9
immunosuppressed,csfl,FALSE,TRUE,82,25,4,3,3,8,8
immunosuppressed,csfl,TRUE,FALSE,218,77,5,1,3,7,9
immunosuppressed,csfl,TRUE,TRUE,4,2,8.5,8.1,8.25,8.75,8.9
immunosuppressed,homeless,FALSE,FALSE,4610,1417,5,1,3,7,9
immunosuppressed,homeless,FALSE,TRUE,100,29,3,1,2,4,8.2
immunosuppressed,homeless,TRUE,FALSE,219,78,5,1,3,7,9
immunosuppressed,homeless,TRUE,TRUE,3,1,4,4,4,4,4
severe_obesity,all,FALSE,All,4714,1461,5,1,3,7,9
severe_obesity,all,TRUE,All,218,64,5,1,3,6.25,8
severe_obesity,ageband4,FALSE,50-64,734,233,5,1,3,7,9
severe_obesity,ageband4,FALSE,65-74,2145,659,5,1,3,7,8.200000000000045
severe_obesity,ageband4,FALSE,75-104,1377,428,5,1,3,7,9
severe_obesity,ageband4,FALSE,12-49,458,141,5,1,3,7,8
severe_obesity,ageband4,TRUE,50-64,88,30,4,1,3,6.75,8
severe_obesity,ageband4,TRUE,12-49,60,13,5,1.2000000000000002,3,7,9
severe_obesity,ageband4,TRUE,65-74,36,10,5,2.8,4,6,7.199999999999999
severe_obesity,ageband4,TRUE,75-104,34,11,5,3,3.5,5.5,6
severe_obesity,ageband13,FALSE,55-59,243,83,5,1.200000000000001,3,7,9
severe_obesity,ageband13,FALSE,60-64,276,88,4,1,3,6,8
severe_obesity,ageband13,FALSE,70-74,932,292,5,1,3,7,9
severe_obesity,ageband13,FALSE,80-84,385,117,5,1,3,7,8
severe_obesity,ageband13,FALSE,75-79,632,187,5,1,3,8,9
severe_obesity,ageband13,FALSE,65-69,1213,367,5,1,3,7,8
severe_obesity,ageband13,FALSE,50-54,215,62,6,1,3,7,9
severe_obesity,ageband13,FALSE,85-89,202,74,5.5,1,3,7.75,9
severe_obesity,ageband13,FALSE,90-104,158,50,4,2,3,6,8
severe_obesity,ageband13,FALSE,30-39,123,40,5,2,3,8,9
severe_obesity,ageband13,FALSE,40-49,310,92,4,1,3,7,8
severe_obesity,ageband13,FALSE,18-29,24,8,4.5,1,1.75,6,6.8999999999999995
severe_obesity,ageband13,FALSE,12-17,1,1,7,7,7,7,7
severe_obesity,ageband13,TRUE,50-54,30,9,6,2.6000000000000005,5,7,8.2
severe_obesity,ageband13,TRUE,30-39,12,3,9,7.4,8,9,9
severe_obesity,ageband13,TRUE,40-49,45,9,4,1,2,5,6.599999999999998
severe_obesity,ageband13,TRUE,70-74,18,5,5,1.7999999999999998,3,7,8.2
severe_obesity,ageband13,TRUE,90-104,5,1,1,1,1,1,1
severe_obesity,ageband13,TRUE,75-79,17,6,5,4,4.25,5.75,7
severe_obesity,ageband13,TRUE,65-69,18,5,5,4,4,6,6
severe_obesity,ageband13,TRUE,55-59,31,12,3,1.1,2,4.25,7.700000000000001
severe_obesity,ageband13,TRUE,80-84,7,3,5,3.4000000000000004,4,5.5,5.8
severe_obesity,ageband13,TRUE,60-64,27,9,4,1,3,6,7.199999999999999
severe_obesity,ageband13,TRUE,85-89,5,1,3,3,3,3,3
severe_obesity,ageband13,TRUE,18-29,3,1,7,7,7,7,7
severe_obesity,sex,FALSE,Female,2450,760,5,1,3,7,9
severe_obesity,sex,FALSE,Male,2264,701,5,1,3,7,9
severe_obesity,sex,TRUE,Male,97,33,5,1.2000000000000002,4,7,8
severe_obesity,sex,TRUE,Female,121,31,4,1,3,6,8
severe_obesity,ethnicity5,FALSE,White,2574,782,5,1,3,7,9
severe_obesity,ethnicity5,FALSE,(Missing),453,145,5,1,3,7,8
severe_obesity,ethnicity5,FALSE,Chinese or Other Ethnic Groups,434,131,5,1,4,7,9
severe_obesity,ethnicity5,FALSE,Asian or Asian British,408,118,4.5,1,3,7,8.299999999999997
severe_obesity,ethnicity5,FALSE,Mixed,417,143,5,1,3,7,9
severe_obesity,ethnicity5,FALSE,Black or Black British,428,142,5,1,3,7,8
severe_obesity,ethnicity5,TRUE,Mixed,24,7,6,3.6,4.5,6,6
severe_obesity,ethnicity5,TRUE,Asian or Asian British,16,4,4.5,1.9000000000000001,3.25,5.75,7.1000000000000005
severe_obesity,ethnicity5,TRUE,White,117,34,4,1,3,6.75,9
severe_obesity,ethnicity5,TRUE,Chinese or Other Ethnic Groups,22,7,4,1,2,4.5,5.4
severe_obesity,ethnicity5,TRUE,(Missing),22,8,6,3.7,4.75,7,7.3
severe_obesity,ethnicity5,TRUE,Black or Black British,17,4,6,2.2,4,7.25,7.7
severe_obesity,region,FALSE,North East and Yorkshire,2380,711,5,1,3,7,9
severe_obesity,region,FALSE,North West,949,301,5,2,3,7,9
severe_obesity,region,FALSE,Midlands,483,168,4,1,2,7,8.300000000000011
severe_obesity,region,FALSE,London,227,74,5,1,3,7,9
severe_obesity,region,FALSE,East of England,218,69,5,1,2,7,9
severe_obesity,region,FALSE,South East,225,74,5,1,3,7,8.700000000000003
severe_obesity,region,FALSE,South West,232,64,4.5,1,3,6,8
severe_obesity,region,TRUE,South East,16,2,3.5,1.5000000000000004,2.25,4.75,5.5
severe_obesity,region,TRUE,Midlands,21,7,5,3.4000000000000004,5,7,8
severe_obesity,region,TRUE,North East and Yorkshire,115,33,4,1,3,6,8
severe_obesity,region,TRUE,North West,40,13,4,2,3,7,8.8
severe_obesity,region,TRUE,East of England,10,1,7,7,7,7,7
severe_obesity,region,TRUE,South West,5,3,5,4.2,4.5,6,6.6
severe_obesity,region,TRUE,London,11,5,5,3.4,4,6,6
severe_obesity,imd_quintile,FALSE,2,973,321,5,2,3,7,9
severe_obesity,imd_quintile,FALSE,1 (most deprived),869,254,5,1.3000000000000007,3,7,9
severe_obesity,imd_quintile,FALSE,3,926,276,5,1,2,7,8
severe_obesity,imd_quintile,FALSE,4,863,259,5,1,3,7,9
severe_obesity,imd_quintile,FALSE,5 (least deprived),852,287,5,1,3,7,8
severe_obesity,imd_quintile,FALSE,(Missing),231,64,6,2,3,7.25,8.700000000000003
severe_obesity,imd_quintile,TRUE,3,52,13,5,1.4000000000000004,4,6,7
severe_obesity,imd_quintile,TRUE,1 (most deprived),48,10,3.5,2.8,3,5.75,6
severe_obesity,imd_quintile,TRUE,5 (least deprived),26,11,4,1,2.5,5.5,8
severe_obesity,imd_quintile,TRUE,4,40,10,5,2.8,4.25,6.75,7.199999999999999
severe_obesity,imd_quintile,TRUE,2,43,15,4,1.4000000000000004,2.5,7,8
severe_obesity,imd_quintile,TRUE,(Missing),9,5,8,2.9999999999999996,6,9,9
severe_obesity,carehome_status,FALSE,FALSE,3997,1239,5,1,3,7,9
severe_obesity,carehome_status,FALSE,TRUE,717,222,5,1,3,7,8
severe_obesity,carehome_status,TRUE,FALSE,204,61,5,1,3,7,8
severe_obesity,carehome_status,TRUE,TRUE,14,3,4,3.2,3.5,4.5,4.8
severe_obesity,primis_atrisk,FALSE,TRUE,1781,571,5,1,3,7,9
severe_obesity,primis_atrisk,FALSE,FALSE,2933,890,5,1,3,7,9
severe_obesity,primis_atrisk,TRUE,TRUE,218,64,5,1,3,6.25,8
severe_obesity,crd,FALSE,TRUE,194,69,5,2,3,7,8
